LIMIT_BAL;SEX;EDUCATION;MARRIAGE;AGE;default.payment.next.month
30000;1;2;2;33;0
55000;2;3;1;43;0
65000;1;2;2;29;0
125000;1;1;;33;0
165000;1;1;2;31;0
500000;2;1;1;38;0
550000;2;5;2;52;0
125000;2;2;2;30;0
270000;1;2;1;52;0
50000;1;3;1;58;0
200000;1;3;1;35;0
335000;1;2;2;31;0
20000;1;2;2;25;0
110000;2;2;2;28;0
345000;1;2;1;37;0
50000;1;2;2;25;1
50000;2;3;1;37;0
140000;2;1;2;29;0
220000;;2;2;30;0
185000;2;2;1;29;0
360000;2;2;2;37;0
230000;2;3;1;43;0
115000;2;2;1;;0
50000;2;2;1;41;0
80000;2;2;1;36;0
340000;2;1;2;33;0
70000;2;3;1;30;0
260000;2;2;1;28;0
220000;2;2;2;36;0
50000;2;3;1;39;0
200000;1;3;1;32;0
290000;2;2;2;31;0
75000;1;3;2;34;0
100000;2;2;2;28;0
230000;2;4;1;36;0
20000;2;2;1;41;0
500000;2;1;;38;0
225000;1;2;2;42;0
235000;1;2;2;39;0
130000;1;3;1;27;0
500000;1;1;2;29;0
65000;2;3;1;32;0
20000;1;2;2;34;0
90000;1;2;1;28;0
200000;2;2;1;42;0
205000;1;2;1;34;0
125000;2;3;2;;0
;1;2;1;49;0
100000;2;1;2;27;0
500000;2;1;2;28;0
220000;2;3;1;45;0
150000;2;1;1;32;0
60000;2;1;2;28;0
290000;2;2;1;35;0
125000;2;3;1;34;0
100000;1;3;2;48;0
110000;1;2;2;31;1
220000;2;3;2;46;0
150000;2;1;1;41;0
220000;1;1;2;33;0
125000;2;2;2;34;0
30000;2;2;2;22;0
185000;2;1;2;42;0
290000;2;3;1;49;0
;2;2;2;28;0
100000;2;2;1;29;0
70000;1;2;2;37;0
300000;2;2;1;53;0
200000;2;1;2;30;0
215000;1;3;;38;0
275000;2;2;1;40;0
60000;2;2;1;29;0
160000;1;1;2;41;0
90000;2;2;2;48;0
200000;2;3;1;48;0
80000;1;2;3;;0
215000;2;2;2;33;0
370000;2;1;1;48;0
200000;2;2;2;29;0
150000;1;1;2;44;0
65000;1;3;1;42;0
50000;2;1;2;52;0
140000;2;1;2;28;0
180000;2;3;1;64;0
10000;2;1;2;23;1
315000;2;1;2;35;0
290000;1;2;1;34;0
255000;1;1;2;30;0
30000;1;2;2;23;0
335000;2;3;2;40;0
300000;2;1;2;38;0
380000;1;1;2;33;0
135000;2;2;2;32;0
50000;2;;2;30;0
290000;2;2;2;41;0
80000;2;2;1;35;1
200000;2;3;2;25;0
180000;2;2;2;35;0
240000;1;1;1;43;0
190000;2;1;2;30;0
265000;1;2;1;47;0
100000;1;2;2;35;0
120000;2;1;1;32;0
90000;2;1;2;27;0
160000;2;2;2;34;0
150000;2;2;1;33;0
80000;2;2;2;27;0
30000;1;3;1;64;0
70000;2;3;1;26;0
110000;1;1;1;52;0
280000;2;2;1;42;0
175000;2;1;1;33;0
20000;1;2;2;31;1
300000;1;2;1;35;0
210000;2;2;2;29;0
165000;2;3;1;46;0
180000;;2;2;36;0
60000;1;2;2;29;0
265000;1;3;3;45;0
285000;1;2;2;31;0
370000;1;2;1;48;0
;2;2;2;32;0
420000;1;3;1;59;0
180000;2;2;2;25;0
430000;1;2;2;29;0
250000;1;0;;35;0
180000;1;2;2;26;0
80000;2;2;1;;0
160000;2;1;2;33;0
80000;2;2;2;27;0
85000;2;2;2;28;0
160000;2;1;2;32;0
120000;2;1;2;26;0
120000;2;2;1;49;0
335000;2;2;1;30;0
;2;2;1;40;0
160000;1;2;2;26;0
180000;1;2;2;31;0
30000;2;3;1;32;0
260000;1;2;2;26;0
145000;1;2;1;44;0
65000;1;2;1;44;0
100000;2;1;1;34;0
330000;1;2;1;42;0
200000;2;3;2;49;0
120000;2;3;1;39;0
265000;1;2;1;33;0
20000;2;2;2;23;0
145000;2;2;1;37;0
95000;2;2;1;32;0
180000;1;2;2;30;0
245000;2;3;3;34;0
215000;2;1;2;43;0
260000;1;3;1;63;0
75000;2;2;2;28;0
260000;2;2;2;38;0
110000;2;3;1;48;0
95000;1;2;2;29;0
185000;2;2;2;34;0
170000;2;2;2;27;0
130000;2;4;2;35;0
70000;2;2;2;25;0
290000;2;2;1;39;0
;2;2;2;28;0
180000;1;1;1;49;0
195000;1;2;2;40;0
265000;1;3;1;33;0
50000;2;1;2;26;0
110000;2;3;1;43;0
50000;2;2;2;23;0
170000;1;4;1;42;0
150000;2;1;2;26;0
80000;1;2;2;35;0
185000;2;2;1;31;0
225000;2;1;2;33;0
140000;1;1;2;29;0
215000;2;2;2;27;0
55000;1;2;1;36;0
270000;2;2;1;37;0
20000;1;2;1;25;0
140000;1;2;1;44;0
175000;1;;1;34;0
90000;;1;2;27;0
150000;;2;1;41;0
135000;1;2;2;30;0
190000;2;2;2;36;0
35000;1;2;2;34;0
160000;2;2;1;39;0
250000;1;2;1;32;0
205000;2;2;2;27;0
340000;2;;1;43;0
50000;1;1;2;28;0
590000;1;1;1;63;0
20000;1;2;2;35;1
350000;2;2;1;33;0
500000;1;2;1;38;0
230000;2;2;1;34;0
180000;1;3;1;37;0
300000;2;2;1;50;0
10000;1;2;2;35;0
;1;2;2;54;0
620000;2;1;2;52;0
120000;1;2;;25;0
180000;2;2;1;39;0
150000;1;1;2;24;0
290000;1;1;2;31;0
180000;2;2;1;33;0
150000;1;2;2;36;0
185000;2;2;1;33;0
160000;2;2;2;30;0
220000;1;1;2;35;0
105000;2;2;2;43;0
80000;2;2;2;40;0
410000;1;1;2;32;0
220000;2;3;2;29;0
200000;1;2;2;37;0
20000;2;2;2;22;0
55000;1;2;1;41;0
140000;2;2;1;45;0
200000;2;2;1;29;0
200000;2;3;1;29;0
200000;2;1;1;34;0
180000;1;2;1;53;0
275000;2;3;2;30;0
230000;2;1;2;26;0
300000;2;1;2;27;0
330000;2;1;2;34;0
325000;2;2;2;30;0
165000;1;2;1;30;0
180000;1;3;1;46;0
40000;1;2;2;27;0
300000;2;4;1;44;0
360000;2;1;1;35;0
185000;1;2;1;35;0
160000;1;1;2;40;0
150000;1;2;2;44;0
105000;2;3;0;27;0
290000;2;1;1;34;0
400000;2;2;2;;0
220000;1;1;1;43;0
500000;2;1;1;38;0
50000;1;2;2;37;0
230000;1;1;1;42;0
155000;2;3;1;34;0
50000;2;2;1;24;0
125000;1;2;2;43;0
360000;2;2;1;37;0
160000;1;3;1;34;0
385000;1;2;2;30;0
135000;2;2;2;29;0
455000;2;1;1;29;0
120000;2;2;2;46;0
75000;2;2;2;25;0
500000;2;1;2;28;0
170000;2;2;1;39;0
260000;2;2;1;43;0
50000;1;2;2;28;0
50000;2;1;2;29;0
230000;1;2;1;45;0
195000;2;2;2;27;0
150000;1;2;1;40;0
365000;2;2;1;48;0
90000;2;2;2;25;1
205000;2;2;1;38;0
45000;2;2;2;27;0
125000;1;2;2;25;0
120000;2;1;2;33;0
380000;1;1;1;39;0
250000;2;2;1;41;0
185000;1;2;2;32;0
60000;1;2;2;39;0
20000;2;2;1;45;0
110000;2;2;2;28;0
100000;1;4;1;28;0
90000;2;2;2;26;0
190000;2;3;1;30;0
350000;1;1;1;42;0
175000;2;2;0;37;0
60000;2;1;2;24;0
135000;1;3;2;26;0
90000;2;2;1;35;0
175000;2;2;1;31;0
30000;;2;1;45;1
195000;1;3;1;47;0
210000;1;1;2;32;0
500000;2;2;1;42;0
230000;2;3;1;38;0
300000;1;1;2;29;0
280000;1;1;2;29;0
115000;1;;2;32;0
130000;1;2;2;28;0
165000;2;2;1;28;0
250000;2;3;1;43;0
285000;2;1;2;30;0
190000;2;2;1;34;0
250000;2;2;1;30;0
180000;2;2;2;36;0
100000;2;3;1;35;0
245000;1;3;1;40;0
115000;2;2;2;33;0
90000;1;3;1;40;0
;2;1;2;27;0
240000;2;2;1;33;0
420000;2;2;1;36;0
105000;2;;2;39;0
280000;2;1;2;36;0
500000;2;1;2;28;0
50000;1;2;2;23;0
60000;2;2;2;24;0
185000;2;2;2;37;0
200000;2;2;1;49;0
80000;1;2;2;31;0
50000;2;2;2;31;0
290000;2;2;1;48;0
155000;2;4;1;36;0
200000;1;1;2;29;0
90000;2;2;2;27;0
90000;2;3;0;24;0
200000;2;1;2;28;0
225000;2;2;1;33;0
170000;2;3;1;33;0
140000;2;1;2;31;0
105000;1;2;2;32;0
230000;2;2;1;43;0
30000;2;2;1;46;0
190000;2;1;2;;0
170000;1;3;1;36;0
125000;1;2;2;29;0
265000;2;3;1;30;0
60000;2;3;2;40;0
135000;2;;1;47;0
165000;2;1;1;33;0
320000;1;2;2;32;0
165000;1;3;2;;0
10000;1;2;2;21;0
80000;1;2;1;33;0
100000;2;3;1;48;0
295000;2;3;1;39;0
215000;1;2;2;42;0
220000;2;2;1;34;0
180000;2;2;1;29;0
40000;1;2;1;38;0
360000;2;1;1;31;0
140000;1;1;1;40;0
210000;1;2;1;36;0
50000;;2;1;39;1
50000;2;;2;32;0
10000;2;2;1;49;0
20000;1;3;1;44;0
20000;2;1;2;26;0
130000;2;3;1;32;0
70000;2;1;2;24;0
240000;1;2;1;33;0
140000;2;2;2;26;0
180000;1;3;1;41;0
140000;2;2;2;32;0
90000;1;1;1;31;0
215000;2;2;1;44;0
380000;2;;2;31;0
50000;;2;1;30;0
100000;1;2;2;29;0
20000;1;3;2;23;1
500000;2;2;1;48;0
230000;2;2;;34;0
340000;2;2;1;39;0
50000;2;2;2;35;0
360000;2;2;2;25;0
360000;2;2;1;39;0
30000;2;3;2;38;0
145000;2;1;2;27;0
335000;2;2;;31;0
10000;2;2;2;31;0
195000;2;2;2;40;0
80000;2;2;1;37;0
400000;1;1;2;;0
240000;2;2;2;41;0
35000;1;4;1;28;0
200000;1;1;2;30;0
225000;2;1;2;30;0
225000;1;2;2;36;0
290000;2;2;2;46;0
80000;2;2;2;27;0
330000;2;1;2;34;0
110000;1;2;2;35;0
190000;;1;2;38;0
115000;1;2;1;39;0
230000;2;2;2;26;0
200000;1;2;1;38;0
20000;2;2;3;47;0
110000;2;3;2;29;0
180000;2;2;1;37;0
50000;;1;2;30;0
40000;1;3;2;43;1
50000;1;2;2;26;0
;2;2;2;24;0
310000;2;1;2;32;0
30000;2;1;2;24;0
80000;1;1;2;27;0
80000;1;1;2;26;0
420000;2;1;2;33;0
135000;1;2;2;32;0
110000;1;1;2;30;0
200000;2;3;1;67;0
330000;2;1;1;39;0
380000;2;1;1;42;0
310000;2;2;1;37;0
380000;1;2;2;32;0
110000;1;2;2;37;0
125000;2;2;2;32;0
120000;1;2;3;38;0
20000;1;3;1;32;1
215000;2;2;2;29;0
330000;2;2;1;42;0
50000;1;2;2;28;0
145000;2;3;1;29;0
190000;2;2;1;35;0
320000;2;2;1;47;0
110000;2;3;2;29;0
260000;1;2;1;45;0
500000;2;1;2;51;0
210000;1;2;2;37;0
235000;1;4;2;30;0
160000;2;4;1;38;0
180000;2;2;2;35;0
90000;2;2;2;33;0
50000;1;2;2;60;0
235000;1;2;2;28;0
255000;1;2;2;27;0
210000;;1;2;32;0
245000;2;3;2;43;0
160000;2;2;1;34;0
205000;1;2;1;44;0
50000;2;2;1;50;0
100000;2;2;0;44;0
20000;1;2;1;27;0
115000;2;4;1;25;0
180000;2;2;1;34;0
350000;2;2;1;29;0
325000;1;2;2;41;0
310000;2;2;1;33;0
200000;1;2;1;43;0
60000;2;3;1;41;0
125000;1;3;1;55;0
195000;2;2;1;44;0
50000;1;5;1;30;0
205000;2;3;1;41;0
420000;1;1;1;47;0
140000;1;1;2;33;0
140000;2;2;2;34;0
50000;1;2;1;43;0
50000;1;1;2;29;0
70000;1;2;2;27;0
130000;1;2;1;43;0
340000;1;1;2;30;0
215000;1;4;2;38;0
210000;2;2;1;47;0
175000;1;2;1;36;0
110000;1;2;1;32;0
35000;1;2;2;26;0
275000;2;1;2;40;0
125000;2;2;2;40;0
200000;1;2;1;38;0
350000;2;2;1;34;0
100000;1;2;1;48;0
270000;2;1;2;26;0
40000;2;2;1;41;0
220000;2;2;3;50;0
150000;1;1;1;32;0
115000;2;2;1;38;0
160000;2;2;2;36;0
310000;1;2;1;38;0
140000;1;1;2;29;0
70000;1;2;1;26;0
50000;1;1;2;27;0
255000;2;2;1;28;0
170000;1;2;1;47;0
225000;2;2;2;30;0
150000;2;2;2;24;0
190000;2;1;1;35;0
30000;2;2;1;33;0
80000;2;3;1;42;0
200000;2;1;2;27;0
110000;1;3;1;45;0
30000;2;2;1;49;0
180000;2;1;2;40;0
170000;2;2;1;31;0
105000;2;2;2;29;0
160000;2;2;1;44;0
30000;2;3;1;37;0
130000;1;3;2;37;0
430000;1;1;2;40;0
180000;2;2;1;34;0
50000;2;2;3;29;0
85000;2;3;1;44;0
50000;1;2;1;25;0
250000;2;2;1;34;0
360000;1;1;1;56;0
400000;2;3;1;47;0
360000;2;2;1;31;0
20000;1;3;2;27;0
90000;2;1;2;25;0
480000;1;2;1;31;0
210000;2;2;1;29;0
225000;1;2;1;37;0
60000;1;3;1;33;0
200000;1;3;1;40;0
405000;2;2;1;38;0
310000;2;2;1;46;0
50000;2;3;1;38;0
250000;2;1;2;31;0
320000;2;2;1;42;0
130000;2;2;2;25;0
115000;1;2;2;34;0
265000;1;4;1;41;0
160000;1;1;1;48;0
205000;2;1;1;32;0
95000;1;2;2;34;0
150000;2;2;2;31;0
115000;2;2;2;26;0
435000;2;1;2;30;0
240000;2;;1;36;0
;2;1;2;32;0
320000;2;2;2;35;0
30000;2;2;2;24;0
120000;1;1;2;28;0
90000;2;1;2;27;0
160000;2;3;1;53;0
235000;2;1;2;31;0
60000;1;3;1;50;0
360000;2;1;1;41;0
85000;1;;1;43;0
50000;1;1;1;33;0
75000;2;3;1;47;0
70000;1;2;2;26;0
90000;2;2;2;27;0
150000;2;2;2;42;0
70000;1;3;2;28;0
20000;1;2;2;33;0
200000;2;3;1;69;0
85000;1;1;2;26;0
255000;1;2;1;33;0
100000;1;2;2;28;0
330000;2;1;2;44;0
125000;1;2;2;34;0
;2;3;2;43;0
10000;1;2;2;23;0
260000;2;1;;44;0
110000;2;2;1;42;0
170000;1;2;2;32;0
20000;;3;2;34;0
225000;2;2;1;40;0
130000;1;2;2;37;0
460000;2;2;2;30;0
380000;1;2;2;33;0
60000;2;2;2;53;0
120000;1;2;1;32;0
70000;1;2;1;31;0
260000;2;1;2;31;0
245000;1;;2;34;0
185000;1;2;1;39;0
250000;2;1;2;30;0
290000;2;2;1;36;0
225000;1;1;2;34;0
240000;1;2;1;40;0
125000;1;3;2;48;0
30000;2;2;2;51;0
90000;2;2;2;31;0
360000;2;2;2;25;0
220000;2;2;;48;0
125000;2;2;2;29;0
200000;1;2;2;;0
180000;2;1;2;30;0
360000;2;2;2;39;0
;1;2;2;39;0
110000;2;2;1;37;0
110000;1;2;1;35;0
200000;2;3;1;44;0
105000;2;2;2;32;0
60000;2;2;1;37;0
150000;2;3;1;50;0
210000;1;2;2;43;0
80000;1;6;1;41;0
35000;2;3;2;37;0
300000;1;2;1;45;0
160000;;3;;25;0
230000;2;3;1;40;0
150000;1;2;2;34;0
150000;2;2;1;27;0
80000;2;2;1;29;0
200000;2;2;1;37;0
295000;2;;1;37;0
40000;1;2;2;27;0
250000;2;2;1;38;0
50000;2;3;1;42;0
30000;;2;1;24;0
20000;1;3;2;45;0
100000;2;2;1;27;0
350000;1;2;2;33;0
240000;1;1;1;46;0
170000;2;2;2;38;0
40000;2;2;2;26;0
175000;2;2;2;;0
175000;2;2;2;31;0
50000;1;2;1;41;0
205000;1;1;1;34;0
250000;2;1;1;32;0
80000;1;1;2;;0
360000;2;1;1;39;0
260000;1;2;1;47;0
50000;1;2;2;24;0
305000;2;2;1;38;0
230000;2;1;2;27;0
90000;2;2;2;25;0
350000;1;1;1;36;0
80000;2;3;2;23;0
;1;2;1;26;0
50000;2;1;2;26;0
180000;2;2;1;44;0
110000;2;3;2;36;0
180000;2;2;2;32;0
200000;2;1;2;32;0
30000;2;2;2;49;0
255000;1;1;1;34;0
150000;2;2;2;42;0
360000;2;2;;44;0
145000;1;2;2;41;0
40000;2;1;2;23;0
110000;2;1;2;25;0
50000;1;1;2;29;0
40000;2;2;1;32;0
270000;1;1;2;33;0
175000;2;2;2;40;0
150000;2;2;1;24;0
170000;2;2;1;33;0
350000;2;2;2;45;0
30000;2;2;1;26;0
210000;1;2;2;39;0
60000;2;2;2;57;0
260000;1;;2;37;0
120000;2;2;2;24;0
20000;1;2;2;;0
275000;2;2;2;29;0
50000;1;3;1;51;0
280000;2;2;1;30;0
110000;2;2;1;30;0
305000;2;1;2;52;0
110000;2;2;1;32;0
30000;2;2;2;34;0
50000;1;2;2;32;1
160000;1;2;1;32;0
25000;1;2;1;30;0
335000;2;2;2;31;0
105000;2;2;2;36;0
130000;1;1;2;29;0
30000;1;2;2;35;0
195000;1;2;2;36;0
265000;2;1;1;30;0
115000;1;2;2;28;0
165000;2;2;1;35;0
150000;2;3;2;43;0
200000;1;2;2;31;0
90000;1;2;2;30;0
35000;2;2;2;24;0
50000;1;2;1;27;0
50000;1;2;1;36;0
20000;1;2;2;38;0
130000;1;3;2;28;0
140000;2;2;1;34;0
340000;1;;1;42;0
120000;1;2;1;29;0
110000;1;2;2;28;0
345000;2;1;2;37;0
275000;2;3;1;35;0
;1;2;1;48;0
500000;2;1;2;28;0
245000;;2;1;37;0
220000;1;2;1;38;0
185000;2;3;2;28;0
175000;2;2;2;38;0
200000;2;2;1;40;0
140000;2;3;1;47;0
50000;1;3;1;37;0
85000;2;3;1;51;0
70000;1;2;2;31;0
80000;1;2;2;27;0
140000;2;2;2;31;0
280000;2;2;1;43;0
115000;2;2;1;36;0
;2;2;1;39;0
285000;2;2;2;40;0
130000;2;2;1;36;0
240000;2;2;1;41;0
80000;1;2;2;44;0
430000;2;2;1;37;0
150000;2;3;1;33;0
10000;1;2;2;23;0
240000;2;1;2;33;0
140000;2;2;2;31;0
180000;1;1;1;42;0
30000;2;2;3;54;0
80000;2;2;2;43;0
150000;2;2;2;27;0
500000;2;1;1;53;0
200000;2;1;;29;0
275000;1;2;3;42;0
360000;2;2;1;26;0
200000;2;3;1;42;0
120000;1;2;2;40;0
50000;1;3;2;22;0
200000;1;2;3;41;0
135000;1;1;2;33;0
170000;2;2;2;34;0
65000;2;2;1;33;0
85000;2;2;2;24;0
290000;1;1;2;31;0
170000;2;2;2;38;0
360000;1;2;2;38;0
200000;2;1;1;58;0
165000;2;3;1;34;0
165000;2;2;2;26;0
150000;2;2;1;29;0
210000;1;1;;27;0
100000;2;4;2;28;0
170000;1;;1;55;0
80000;2;;3;30;0
285000;1;3;1;29;0
130000;2;3;2;29;0
30000;1;3;2;28;0
280000;2;2;1;37;0
260000;1;2;2;30;0
370000;1;1;2;36;0
95000;2;3;2;55;0
410000;1;1;1;42;0
20000;1;3;1;42;0
150000;2;2;1;33;0
230000;2;1;1;30;0
340000;2;1;2;42;0
20000;2;2;1;51;0
10000;2;2;2;40;0
290000;2;2;1;44;0
230000;2;3;1;32;0
110000;2;2;2;32;0
220000;;2;1;36;0
50000;1;2;3;53;0
105000;2;2;2;29;0
80000;2;2;1;40;0
260000;1;2;2;39;0
275000;1;1;2;31;0
255000;2;2;1;41;0
270000;2;1;1;40;0
230000;2;2;2;31;0
140000;2;3;2;28;0
140000;1;3;;49;0
200000;2;1;1;34;0
30000;2;3;2;47;0
185000;2;2;2;36;0
350000;2;5;1;45;0
300000;2;3;2;48;1
185000;2;1;1;45;0
50000;1;2;2;41;0
200000;2;2;1;29;0
100000;1;2;2;25;0
95000;2;1;1;28;0
60000;2;3;1;39;0
95000;1;;2;36;0
230000;1;2;2;26;0
380000;1;1;1;35;0
160000;1;1;2;35;0
400000;2;1;1;33;0
80000;2;1;;24;0
115000;2;2;1;39;0
80000;2;2;2;43;0
20000;1;1;2;24;0
195000;1;2;1;33;0
30000;2;2;1;35;0
210000;1;2;2;37;0
125000;1;3;2;32;0
360000;2;2;1;45;0
185000;2;2;2;37;0
150000;2;2;1;37;0
180000;2;1;2;33;0
285000;2;2;1;49;0
500000;2;1;1;37;0
100000;1;2;1;33;0
70000;2;2;2;30;0
85000;2;1;1;30;0
315000;1;3;2;44;0
165000;2;2;2;26;0
180000;2;3;2;42;0
200000;2;1;2;37;0
230000;2;1;2;33;0
80000;1;2;1;38;0
180000;2;2;1;32;0
285000;1;2;1;37;0
280000;2;2;2;53;0
380000;2;2;1;33;0
285000;2;1;2;39;0
180000;2;2;1;39;0
50000;2;3;1;41;0
415000;1;2;2;41;0
80000;2;1;;;0
300000;2;2;2;28;0
630000;1;1;2;32;0
295000;2;1;2;34;0
330000;2;2;2;36;0
265000;2;2;1;31;0
290000;2;1;2;25;0
180000;;;2;40;0
220000;1;1;2;34;0
285000;2;2;1;41;0
310000;1;2;1;44;0
180000;2;1;2;38;0
180000;2;2;1;36;0
130000;1;3;2;38;0
405000;2;2;1;41;0
195000;2;2;2;36;0
205000;1;2;1;39;0
80000;1;1;2;24;0
30000;2;2;2;25;0
55000;2;2;2;26;0
130000;2;3;2;36;0
125000;1;1;2;35;0
260000;2;1;2;36;0
125000;2;2;1;33;0
315000;2;3;1;34;0
500000;2;1;1;34;0
150000;2;2;2;35;0
90000;2;2;1;38;0
50000;2;2;2;30;0
230000;2;1;1;42;0
85000;1;2;2;27;0
50000;2;2;2;27;0
80000;2;2;2;33;0
140000;2;2;1;27;0
450000;1;2;2;33;0
60000;2;3;1;43;0
430000;1;2;1;41;0
290000;2;2;2;40;0
80000;1;1;2;26;0
210000;1;1;1;42;0
500000;2;1;1;42;0
335000;2;2;1;33;0
340000;1;2;2;32;0
60000;1;3;1;55;1
260000;2;1;1;36;0
30000;2;2;2;22;1
110000;2;2;2;34;0
165000;2;3;2;30;0
210000;2;1;1;28;0
150000;1;3;2;44;0
310000;2;4;1;;0
100000;2;1;2;28;0
195000;2;2;1;50;0
265000;2;1;2;28;0
210000;2;1;1;38;0
50000;2;1;2;23;0
100000;1;2;2;28;0
500000;2;2;1;40;0
215000;1;2;1;46;0
175000;1;2;2;30;0
195000;1;2;2;37;0
110000;2;2;2;26;0
135000;2;2;2;43;0
80000;2;2;2;31;0
50000;1;2;1;25;0
;1;1;1;37;0
180000;2;2;1;27;0
200000;2;2;1;56;0
40000;2;2;1;37;0
30000;1;1;2;28;0
290000;2;2;1;36;0
280000;2;1;2;31;0
10000;2;2;2;24;0
215000;2;2;1;40;0
165000;2;2;1;33;0
400000;2;1;1;37;0
165000;1;2;2;40;0
20000;2;1;2;24;0
55000;1;3;1;35;0
220000;2;1;1;46;1
105000;2;1;2;27;0
90000;2;2;2;53;0
120000;2;1;2;27;0
430000;2;1;1;29;0
20000;1;3;2;44;0
210000;2;2;1;49;0
50000;1;2;2;42;0
30000;2;2;2;23;0
560000;1;2;1;49;0
360000;1;1;2;26;0
275000;1;2;2;28;0
105000;1;2;2;32;0
295000;2;3;2;49;0
375000;1;2;1;37;0
130000;2;1;2;24;0
140000;2;2;2;33;0
140000;2;1;1;48;0
50000;2;1;2;31;0
305000;2;3;2;38;0
60000;2;2;1;35;0
340000;2;3;1;36;0
10000;2;2;2;32;0
220000;2;2;1;33;0
265000;1;2;1;38;0
50000;2;2;1;46;0
175000;2;2;2;43;0
55000;1;2;2;32;0
470000;2;2;1;43;0
90000;2;2;2;23;0
215000;1;3;1;48;0
140000;2;2;1;32;0
120000;1;3;1;40;0
125000;1;2;2;32;0
30000;1;;2;34;0
50000;2;3;1;24;0
145000;2;2;2;31;0
20000;1;2;2;31;0
265000;1;2;1;53;0
50000;2;2;2;23;0
250000;2;1;1;42;0
235000;1;2;2;33;0
140000;1;2;1;60;0
195000;2;2;2;29;0
100000;2;2;2;29;0
310000;2;2;2;35;0
30000;2;2;1;43;0
240000;1;1;1;50;0
10000;1;2;2;25;0
150000;2;2;1;32;0
20000;2;2;1;29;0
225000;2;2;2;37;0
255000;2;3;2;32;0
320000;2;3;2;53;0
125000;1;2;3;30;0
200000;1;3;2;32;0
115000;1;2;1;26;0
80000;2;2;1;60;0
220000;1;2;1;46;0
225000;2;2;1;29;0
200000;1;3;1;38;0
195000;2;2;1;41;0
80000;1;2;2;36;0
145000;2;2;2;28;0
50000;1;3;1;54;0
35000;1;3;2;35;0
;2;2;2;24;0
;2;2;1;41;0
50000;1;1;2;24;0
105000;1;2;1;37;0
10000;1;3;2;36;0
100000;2;2;1;36;0
50000;2;2;2;23;0
360000;2;2;1;49;0
235000;2;2;2;29;0
150000;2;2;1;43;0
130000;2;1;2;25;0
180000;;2;2;43;0
165000;2;2;2;37;0
50000;1;2;2;52;0
115000;2;;2;31;0
185000;2;2;2;40;0
150000;1;1;2;37;0
180000;2;2;;40;0
340000;2;2;2;25;0
165000;2;2;2;32;0
50000;1;2;1;41;0
100000;2;;1;41;0
210000;2;2;2;28;0
80000;1;2;2;38;0
100000;1;2;1;51;1
50000;2;2;;32;0
360000;1;2;1;35;0
170000;2;2;2;27;0
200000;2;1;1;33;0
200000;1;1;2;40;0
110000;2;2;1;36;0
;2;1;2;31;0
120000;2;2;2;27;0
130000;2;1;2;29;0
150000;;1;1;46;0
35000;1;1;2;26;0
265000;2;2;2;33;0
30000;1;2;2;28;0
275000;1;2;2;40;0
195000;2;2;2;45;0
500000;2;1;2;38;0
130000;2;3;2;31;0
360000;1;1;2;32;0
95000;2;3;1;30;0
120000;2;2;1;29;0
30000;2;3;1;47;0
115000;2;2;1;36;0
110000;;1;2;28;0
155000;1;3;2;33;0
;2;2;;28;0
500000;2;2;2;50;0
155000;1;2;2;31;0
160000;2;2;1;;0
330000;2;1;1;43;0
65000;2;3;1;42;0
300000;2;3;1;36;0
440000;1;2;2;42;0
75000;1;2;2;32;0
80000;1;3;2;42;0
130000;1;2;2;32;0
50000;1;1;2;39;0
80000;2;2;2;27;0
150000;2;2;2;32;0
150000;2;2;1;49;0
50000;2;3;2;27;0
100000;2;1;2;;0
175000;2;2;1;33;0
190000;2;3;1;51;0
185000;2;2;2;36;0
250000;2;2;2;28;0
50000;2;2;2;25;0
50000;1;2;1;47;0
35000;1;2;2;;0
270000;2;2;2;32;0
180000;2;1;2;30;0
305000;2;1;2;34;0
130000;2;1;2;31;0
170000;2;1;;25;0
230000;2;1;1;51;0
225000;1;2;1;36;0
120000;1;2;2;30;0
150000;2;2;2;24;0
365000;1;1;2;50;0
50000;1;2;2;39;0
350000;2;1;1;46;0
20000;2;2;1;24;0
100000;2;1;2;25;0
510000;2;1;2;35;0
155000;2;1;1;32;0
200000;2;;1;28;0
185000;2;2;1;33;0
140000;2;3;2;30;0
480000;2;2;1;38;0
180000;2;1;2;31;0
20000;1;2;2;24;1
190000;2;3;1;43;0
50000;2;2;1;34;0
490000;1;2;2;42;0
150000;2;2;;28;0
55000;2;2;2;25;0
50000;1;3;1;43;0
;2;1;1;39;0
35000;2;2;2;39;0
150000;2;1;1;30;0
140000;1;3;1;37;0
360000;2;2;1;30;0
25000;1;2;2;31;0
150000;2;1;2;30;0
140000;2;1;2;31;0
180000;2;3;1;48;0
280000;2;1;2;30;0
165000;1;2;1;39;0
130000;2;2;2;35;0
210000;1;2;1;41;0
50000;1;3;1;;1
115000;1;3;2;42;0
40000;2;3;2;24;0
70000;2;2;2;24;0
200000;1;1;2;33;0
55000;1;2;2;26;0
350000;1;2;;34;0
80000;2;2;1;46;0
485000;1;1;2;34;0
95000;1;2;1;37;0
200000;1;1;2;28;0
175000;2;2;2;31;0
105000;2;2;2;27;0
110000;1;3;1;53;0
50000;2;2;1;54;0
170000;2;1;2;33;0
465000;2;1;2;29;0
260000;2;3;2;33;0
55000;2;2;2;38;0
215000;1;3;1;32;0
185000;1;4;1;41;0
125000;1;3;1;34;0
175000;2;2;1;46;0
180000;2;2;2;34;0
